hashed_device_id	common_evening_lat	common_evening_long	common_daytime_lat	common_daytime_long
c5f4d4bc7ae3d5646d3224e6cc136d9a1aee83f4	-34.74011388098406	138.67918136139377	-34.740134880984066	138.67918336139996
8985b59a223e3ed9f89bd631b1d706898ae6032f	-34.88539460292031	138.6100525727107	-34.885406602920305	138.61006257276586
387c0e258d8eb90ca7f86594ca63b162c3d35236	-35.07063131507675	138.52310507788013	-35.11354031507675	138.5302761395003
2f84caaccb667eb7cc8d21e29d426f9e6e7826b5	-34.93974973545619	138.56448312298582	-34.927148735456186	138.60178016106104
a199e40ac09579776dc205956b8c0f5af02eaa46	-34.90275061723746	138.5656654937411	-34.948351617237456	138.57109853626406
df6a35ee40020fc64f0ce6280e98e25ed348ab44	-35.05853285181279	138.5913210872942	-35.058765851812794	138.59158408779956
66dd7589837b9e889f49e17e516b9303d8cd4b20	-35.00672330050965	138.54527856610503	-35.00671830050965	138.54529356610527
d88b7216d626adc57b9ae1c01abab18478250875	-34.984440404232686	138.54365640769578	-34.984336404232685	138.5436734078261
18b5fda15469c10416f406cdc8d311eac56ea788	-34.95928925578803	138.63705742271372	-34.95926925578803	138.63709042277316
49b7c75a502c649782e12dcfc74c40fe3dee5613	-34.87756554208964	138.53353829699418	-34.87757454208964	138.53353929703263
27136c890569da8f79bef16bfe586d2b6f494114	-34.86440318671023	138.55312219393997	-34.864390186710224	138.55312419397518
a737565a92e3dd7d1459962e0debd81b418b3760	-34.904148227029786	138.69116393147434	-34.904098227029785	138.69094793136966
20c300724d7f4ba6f20579f39339c8849be9e37e	-34.96668750393328	138.5659416133239	-34.96670150393328	138.5659386133235
206e802391727390a74f92fd8948c4c40107a28d	-34.96459223367216	138.61839928932542	-34.96458223367216	138.61839028933454
ff7b449c61617a146e974963ea2208afc864d713	-34.84198658199759	138.6349960436428	-34.84189858199759	138.63489904396994
f5822704ff6f3b31620343b19c901c5fad42177b	-34.97170862341815	138.5930962883364	-34.971707623418155	138.59309728833503
6663cf184b8eceef643a14d62f3a7ebd84774719	-34.98730877379971	138.51158673085814	-34.98732477379971	138.51158873090714
aa991c2ec42e020923ee76e254060ecf667875ca	-34.954296520625924	138.56126833588192	-35.02549152062593	138.5715705945977
2a3a81dad93f383d647b651b5c2c4f34b934d103	-34.93057735114818	138.61244407617934	-34.91733735114818	138.62252904664265
e9ec0264aff3a5ee38f92c8ae216d3b002661c7b	-34.846568906746576	138.70890773118705	-34.84656590674658	138.70888873119273
3a5090c940f840817d61b3f3aacf51adcbd1a529	-35.064968707651374	138.51289691792806	-34.97530270765137	138.53797723695732
29f9a8ea04e311e2becc171c7f174d4a87b0d66e	-34.800603292058256	138.65755786326693	-34.80060229205826	138.6575598632611
6c03cba7cf69763aea9dc22d4ff22f43dad8917c	-34.688706541293286	138.67689122862186	-34.68872554129329	138.67688022861228
9bb7720d5eadbadb6a9498e2c26a06b4a8400905	-35.01132750463951	138.55178059552895	-35.01132150463951	138.55176559553252
eb0512f39f80944b217096937b79e53521bcfb03	-34.97707941500322	138.5216730963194	-34.977153415003215	138.52175609631226
44c085636ffc0d3d758a9bdb173cf52a9c783298	-34.84471655488913	138.70241791886227	-34.84471055488913	138.7024109188692
ac8dffe8cbf149a2ccc896c535bc45b885e2a68c	-34.921263326236016	138.54264065998373	-34.921258326236014	138.54263365998025
8d2600483399b2eca314b46b02a55cf36f92da26	-34.88646151210895	138.51585393532588	-34.96069351210895	138.5736858918263
cda7bec8dc0fc96f06bea8e9d4738c60ab0fc63f	-35.07822319201657	138.6075358760835	-35.07822319201657	138.6075408760835
f76052e22594e7689c15ff7451e6aaf059bc4ef3	-34.93489162968213	138.66473195672953	-34.92267862968213	138.60838303011815
526cdd5e33aa0caa2ffdfa181943e0bc831ad173	-35.0100374280777	138.5362044090886	-35.010034428077695	138.53624040908886
0539848bde66ded7c7acc8b45979684c54948fc9	-34.960152734478235	138.57912318151185	-34.960144734478234	138.57915118150902
5ed9b86290a969991619ee8d9b9f4b08db2ff600	-34.96474016327422	138.56807401156487	-34.96472316327422	138.56810601156425
4d28c54e7fdada2123b0d38815c16b111b17a608	-34.89182424424129	138.54699201021828	-34.89181024424129	138.54699201019542
8cc9e9afdd9d77e5cb6cb8c3a292de0749609431	-34.80277011859323	138.6147194353566	-34.80274711859323	138.61473843539554
c63b5de3633b3339694c7e81d38628f5f2e5dada	-35.05415562693295	138.61888811773153	-35.05400362693295	138.61895411781322
400d539e5013657f621a45bc871bbaebf244a4c8	-34.95299940733897	138.5686560924454	-34.95299940733897	138.5686560924454
a981c3b7349f508c648e053253370951c730e719	-35.0846741821526	138.52782913295368	-35.08465618215259	138.52781613288593
f8918f28a4dc83a013d9bc5a286bcb1f926ba0b9	-34.97127401728105	138.55163728511965	-34.97127901728105	138.55165028513017
970f62df24405b821d93b054ec665fbda3c91cba	-34.963013874174116	138.56087851760353	-34.92773287417412	138.59834953415861
dc1f147e46ea6e62636ab4d9fcd478c44cdf43b6	-34.960138461446036	138.56716284567005	-34.96012246144603	138.56715084566872
c5ce18717aa8f9c65609754bb52d9c4fefef62d5	-34.8758732373973	138.59022552911657	-34.935313237397295	138.57389749112136
d1e0d1b75e9b8e87289ea79a2a3cd4eb07a636ac	-34.865486938441684	138.669820938085	-34.87195493844168	138.54007693383235
b006c3bdfb78722282e969071d8b8863bafcdebf	-34.950993264148366	138.54386647995085	-34.95098826414837	138.54386747995093
7ee68050b43a1e299bd5631b6427871898e5a0b2	-34.92506327148361	138.6235284051709	-34.925062271483604	138.62352540516736
67ee28ad52e14070cab73967f4680ea56a50a4b1	-34.95964901966583	138.53507143421268	-34.95965201966583	138.53506443421279
8b96bceb2a64ad22f4981d60f97d9031fa441a8d	-35.04459156639819	138.53932926852025	-35.04459156639819	138.53934526852024
8ba86cbc8f0355320c68e3578f325b3e79084c27	-34.94417357175892	138.57481367532625		
a1c76967fc59cf91df606bbf903d76fc86534f00	-35.01275652233228	138.54786372518558	-35.012752522332285	138.5478567251772
38e7ff42aa2f26a3a45c3b6bb8940d1d054fe87f	-34.95863227528765	138.56467453244375	-34.96013227528765	138.5538405251502
ceeba0ff6b6af294b0abfe79784222a918768a1f	-34.91594670474987	138.68011770997788	-34.915945704749866	138.68011970997796
82a43fbdf6dd4db6b39bb58fafe75c40d58f75be	-34.947898638461986	138.5736941025466	-34.94398063846199	138.60723110349738
a824e210f60a8f59a78dcc68fe48ffd66ec5349e	-34.997437143933006	138.51792138298921	-34.99742814393301	138.5179253829566
1945e7cfa5577ee1b0dbafde0ec087b0c723520f	-34.98586782739342	138.5862495753734	-34.985868827393425	138.586251575368
4e47f031d50bdc82433b9d7ca41d8cfe1e764aaf	-34.75115642148242	138.5917913531532	-34.751163421482424	138.59178035315284
17d92b3fd207dc6ef82dc2cbd040ecf1441b7e9a	-34.96468416714706	138.5372464179068	-34.96468716714706	138.53724541790888
9dfc773b623c366fec5ea86391d383815994947a	-34.99597546357317	138.53775383273236	-34.995973463573165	138.53776483273225
acfb95c5285ea0999430412979c8e3339ca02599	-34.95353874434249	138.5732236352811	-34.972330744342486	138.57332155790098
08509a5b28c6021689248b161b09bb31e35b3f10	-34.96291235753197	138.55562794073228	-34.96291535753197	138.5556259407289
8e58e880f5b7113dd6d29c29996391a527f324b8	-34.95484963358545	138.5679372055676	-34.95485663358544	138.5679422055583
8976505ec35b2267083cf7f22f68d0e0106bf589			-34.95154024833723	138.57062550316195
ab5e9b2b5c816a1a191cdd39b078d4693efa9563	-35.016050813110695	138.54909572773894	-35.01604981311069	138.5490967277434
6ce0acee944faf1d1ea319bb058f5d388fa8559b	-34.955965817292245	138.57042826404694	-34.95595881729225	138.5704282640167
eff634bf0e3d61a7c3a7dc1f772ebd80d452c665	-34.875085980920815	138.57521106939222	-34.875071980920815	138.57522006938146
61a0c9b3c102f460aceafe4f6cd85f58ba964ccf	-34.747504222098925	138.6051413667844	-34.74748522209892	138.60515336668863
c22a808840ff180da957e82e1144ee898cba3cb2	-34.97243372536536	138.52247618294498	-34.97241672536536	138.52245818295657
e6c1502e0dad8e24c88a9496df73f676b560198b			-34.9672706132635	138.5725356895158
bdf5ebf9a8e048847a6a5f8559cd130f37f61517	-34.97776021173747	138.55108565684762	-34.97756021173747	138.55124865678982
29f361de272f3ec589ae83e11a0ecc24f2acfb2e	-34.96466241319982	138.5514406524907	-34.95268441319982	138.55930161571257
dc28188232ea1627a7a981972e4ad5eb359a5c5b			-34.95128384687529	138.54374494743917
e5f770c97efc35151781a0bc6c0a9381e2d6c249	-34.97622397940136	138.53632305813792	-34.976235979401366	138.5363170581394
c6b1fe881a7e4de6e44eea0c280f43a12818c282	-34.4549144860172	138.35054751567688	-34.45491548601721	138.350546515677
dbeccc699ddf0f33ce0fb0855e6439a9f8a7de9d	-34.88396245299532	138.66168383530436	-34.80024945299532	138.64139801235225
de24f8c678515c57cd4b1bd8c877afcff3f5a23c	-23.709989820292275	133.87124074544104	-23.709987820292277	133.8712377454376
bacef8d937c0de22862df574a327d1f94b8dbe61	-34.98271373696531	138.55998335028468	-34.99242773696531	138.5714573604128
096185bcd9c4be96e677e1b315f21d45018fe139	-34.9546614464838	138.56960148218616	-34.954659446483795	138.56959948219094
abdd05a4647563c25558061ab16ad09dab9d7a16	-34.956829683242695	138.55854456180012	-34.9568626832427	138.5585235618253
5ad6c68dc41557cc7488e716662e279ab7f16100	-35.06981237943258	138.5189819665327	-34.92314637943257	138.57390663891576
ff407e0838372ee08b7b71a217c02b60dbb7709e	-34.98411652256927	138.55836395624996	-34.98409552256928	138.55835595619408
5dd671623f7437c2de104ce1c74706bd5a8ba017	-34.995518597277865	138.56844414801876	-34.995571597277866	138.56824714815744
2ad1850d29d3462e286a39b7a5a881ae80c2655d	-35.07141666918023	138.52019509484458	-35.07116866918023	138.5201170962847
1f18758add731ab419e42decb9cd61846714256b	-34.96666200677905	138.59471080999987		
df3e414d52fa3620cd1d880afbe46ae094000f24	-34.785457205560384	138.6590108653973	-34.785445205560386	138.6589938653841
65c7583751e54458ecdc54d60db901802c5715c1	-35.02177581644041	138.54859146194403	-35.021776816440415	138.5485914619476
ae433a3932f17ad7a486d17b3c4389addd8e47bb	-34.96025404077651	138.56086514898473	-34.96046404077651	138.56090914831884
b6f6d5e2fabb286bd2c8368971418a4708b8840d	-35.180286362430905	138.47988276742365		
f96b18639654d1c1f2ca0b93f8124f1da8a5f96e	-34.96139640576999	138.5600474882682	-34.96139540576999	138.5600474882685
4b8acce9b8d9ac5125ac660da9ec89ca8c672155	-35.13998114033268	138.5383643703729	-34.95489014033268	138.56890358003434
c2253a83bfb72afe946f8d63c481c0f784d191b2	-34.92158456693106	138.5144486348999	-34.921597566931055	138.51445363486312
2aac9abbf7ac7c4419ada26aef893cd3ffac1561	-34.956409860051835	138.54445409787488	-34.933836860051834	138.60444715895707
81a8858dd7059fd19aeee4b59d86e6b20031c641	-34.98443245694361	138.54806480222203	-34.74687445694361	138.66581566238838
15b8cfe07af743dece113704fe52f369e1d66790	-34.930671264683696	138.61704291915333	-34.9306792646837	138.6167959191379
f58595b1a3b72883deeec605909e70c305e5581a	-35.00114211772225	138.57282640985406	-34.98015411772226	138.528891317713
9488d309e144acc1ef0ef6e174eeeaa7473ea4bc	-34.959437407180154	138.56756224753136	-34.95943240718015	138.5675632475508
f079d6a160f43f9fafdb86ebafaa7943bcc468f0	-34.86618908078403	138.61577777231582	-34.907279080784036	138.56561177220192
70489014bc330f17aa600328bb3960a2bae1f042	-34.95567557970083	138.56944180842004	-34.95567057970083	138.56940280842417
dfcbb8b7f9a4254b229c55b466497b02b6575edc	-34.964607269816774	138.56184837268438	-34.964601269816775	138.56183537265872
2c50b99d46a63fcea4d91180f1f12dd2bc8ec75e	-34.856017637094105	138.66309291709334	-34.85603563709411	138.66310691708543
9e82d5225feb553f070d2fa68a1be749a20fa879	-35.050593561399204	138.5751721204756	-34.942886561399206	138.58639112294765
1b6db62fe139fe0453628d6fe730013495a0efa4	-34.94069389192063	138.56335193820746	-34.940782891920634	138.56332993877174
6c50eca4048347880e5dcd7c22a1a6ce5ef4fcc0	-35.010043580520644	138.6108092373945	-34.78010758052064	138.63211308858706
caed0a9648ed0804b0a078779458d70fb9fd7f20	-35.17687556015414	138.47949927096138	-35.44760256015414	138.64284192989268
c464f4271e4943b4ca53057840ebc6d900800496	-34.95967495086328	138.5696946490438	-34.959389950863276	138.58238064840512
4080ff5c0210cd0231141625fbdeceb4e6f9ee34	-35.00366698861914	138.54292252073952	-35.00365498861913	138.5429285207355
9e2804ca903fecbf615e4c67beea072dcd5b7e3f	-35.01033591272609	138.58220922914927	-35.01035891272609	138.58221922918474
699d4618dc60ff1bc5243a93972b0f745ed5a5d9	-34.97874178678516	138.52739218016683	-34.926615786785156	138.60230924680107
dcbaa0889a2fdea2c5075bdb711332293026fab8	-34.94914971053635	138.5713497913661	-34.94893971053635	138.57129479061607
60b6ea045ba572f25b152c43e75f0db504e32b03	-35.07270333317576	138.61308438038228	-35.07269833317576	138.61309938035936
a809a5399299c160040da23165a03b37048de987	-34.97049531482753	138.59357690540799	-34.94276331482753	138.56587892675364
cda7a0b2e6c3842c7d4307f0ff7cd1f94adc5f32	-35.02199938848085	138.52987134033873	-34.92670338848085	138.6027803341289
6bc28d200a117439ed3481d37c7d4287902c93d7	-34.80732997348537	138.61091966779532	-34.807326973485374	138.61092466780858
0f17ccf554c9e34ef293d7b1f480d7d22d661b24	-35.02036248483988	138.52069517841707	-35.02036848483988	138.52070517841892
62e331c4ead84baa2d8ec3827c03a2534c396137	-34.936960520008284	138.55606766099152	-34.936960520008284	138.5560686609915
d812ec0386e9b402495edecb83c669a0304cd65f	-35.049727212286456	138.51435985447443	-35.049736212286454	138.51437485447903
9507e192fdd44dac944700e7642593bef06c493f	-34.9673865337564	138.538421839394	-34.9673755337564	138.5384058394225
82aa59642ec59dc8d0126f1496cfc5d83d481f5f	-34.96023808106903	138.54706321535556	-34.96021908106903	138.5470712153379
4ad5b5434134395dd1499f650025e6af26a71a07	-34.85786663422137	138.67955959889954	-34.85784363422136	138.6795475989321
2c03911ce2e6bdb04f78da2520a0699f3cc229c6	-34.79703236627434	138.71404743231165	-34.79706036627434	138.71403043247548
b724bada2872c7a4887eaa2872607ca2f58adc79	-34.985956251904064	138.56375110640104	-34.985930251904065	138.56374210632035
2cf8ec845a1993bd8f72f5cb3e25f34c59876099	-35.09293579014771	138.86835235903115	-35.09293979014772	138.86834835902627
30faeda59467e29cabbe148a396de0cdb1e27a56	-34.85883176243331	138.52132907216352	-34.85883376243331	138.52134307215937
3800ed2471eb3c293aa510743a0816423d4b510c	-35.25643844159759	138.9045850598249	-35.25644644159758	138.90459305977282
b852f8b60f97cca8388bdf75f2746b9995c14a56	-34.95051921932161	138.58349684960655	-34.95051421932161	138.58349384961085
69fc7cf37e59e4261473b93017de2acfde599f21	-34.93455093824361	138.6078398849005	-34.934577938243606	138.60783188486258
7ca28bd2107aa31c37f43b120dfbaebb2d63f547	-34.9622794043966	138.5737815852105	-34.92805340439659	138.61031669639567
95a36873889fcbb505c15dfd08df9ae49c6e8532	-34.889201916042175	138.56868260353488	-34.88921691604217	138.5686756035533
12ef2e6943946bc97f5ecd4cb8c040345b682b24	-35.01268188641886	138.5605438322429	-35.01266188641886	138.56070683226105
ed3b0c45508315792f1aa7a3bcf30498393cbf93	-34.76231817957874	138.65336356758243	-34.92367317957874	138.59087585716264
5d08d01d3d7d4d6b26e6104e370fd5172d830fc3	-34.97511342593457	138.62084402675796	-34.975219425934576	138.62085002662985
8bd41e2deea2ef32a3f3aadcf578401ef5bcdd06	-34.97190553962372	138.51488710224183	-34.93474353962372	138.61532998751937
bd45a482ce331cc46e21b2024f84a035c832bb90	-34.88906925942987	138.59084111016392	-34.88929725942987	138.5908471095482
9b1d7b52c85256777cd210bc007b395759fa962f	-35.147139257986034	138.53545561676438	-35.14713425798603	138.53543961676405
e337003ac38aa40c2448bf9faf7a72f28166ff81	-37.51563250362737	145.0786144588727	-37.51563250362737	145.0786114588727
d5e1a097cb5d08e2bb0fa3958cd0217ac406aef2	-34.98573672681628	138.5797415587751	-34.92312672681628	138.57701654384067
866e835d916cb405d75541da6d7b883c36e61113	-34.974631032611704	138.54940894216784	-34.746793032611706	138.6660353918591
d6ea0cee7ed9ba7db7fd2a5fd48482f77bfe6606	-34.84173835822852	138.66354677980723	-34.841730358228524	138.66355977982388
fd305cc164d76070f416440fb3a884207a9d9ecf	-34.95598816058439	138.5695494279007	-34.95598816058439	138.5695484279007
6f12268134a7a23a0694128f5d3919bd974381d8	-34.97188877011357	138.56858092246136	-34.97193177011357	138.56855092252016
57b5d19d349d498641ddd32ec375a01bac283aa5	-35.007882593332646	138.53087148941373	-35.00783659333264	138.53102848944664
e7dc1eeb7673dd5ecd412f876ec428f9e4f4710c	-35.72698654069402	137.25875349222352	-35.72579254069402	137.25830948942823
912c421dae84d34a37ad600ae8956cfbaf9105f0			-34.96113424933648	138.57829841351685
8b9719210126621008ade5ab958733f9df7c7e17	-34.94294956436498	138.57874454585746	-34.94295356436498	138.57876754587124
5507150881c1ab85557d98e4960910d569683a10	-34.95776668309987	138.58631908747395	-34.95775268309987	138.58634108747955
1f5fe9d01f974cfa8f1da5807cb26294f616dc1b	-34.87907728509156	138.61935459241886	-34.87909428509156	138.61935159241835
c58e095ccda21ce999403f699ebcd4a30d35aeba	-34.93633672467129	138.67377023520137	-34.936327724671294	138.67376923516437
fad93e761fe1d31066dad7d2cd82490d0b29538e	-34.976950962011706	138.51217771816812	-34.98241796201171	138.58484371928432
b42fe7ba43521f19b08bfd763f45dbb5f9c3efb8	-35.06729134903218	138.52110974300246	-35.067290349032184	138.5211157430086
4e8fc2573b625081266a208575fb8ced21967a8e	-34.9378425494011	138.5020688966748	-34.937851549401095	138.50207689665416
b9154841d3249db571a7a178d9f391e629a6dc89	-34.95216114308154	138.5694075766036	-34.95215914308154	138.56940457660198
c6396df50b37fdd48845570918a15149f7f7276a	-34.94235621730876	138.5785440672734	-34.942372217308765	138.5785680672912
76ee31862d191fd34c0a63b8f21c279f720dfe30	-34.99487762188679	138.59764486468833	-34.994876621886796	138.59763886468963
cc56961e11cd6017cc4a26cd5d9eb8083754a020	-34.958658583229365	138.55990161437643	-34.95864258322936	138.55991761443374
6e7b3327a1dd71d89418000046659c9523d67406	-34.9496109007417	138.59781709003352	-34.949638900741704	138.5979620900373
1611d89c7f92b356b3306b556b8f9588e125b8bc	-34.452944962094485	138.81651136770267	-34.452941962094485	138.8165143676917
a8374e193af006de7eabcae8b716d9c7de96665e	-34.962510159116434	138.57449368535194	-34.96251115911644	138.57449568535023
322f1fce4743ce8bb419027d560215d2c92b8f01	-35.074150321400104	138.60421324019188	-35.07415732140011	138.60438524020358
c54728231da3ae46ef4fe3310886931c70e66e3f	-34.97801487591755	138.55107767519573	-34.977821875917556	138.55110067543686
2d54a76c67e073da2aef05f30d5d1465a70afa2f	-34.981381478993264	138.5323858184397	-34.98139647899326	138.53233881849079
613995d5911b21797e616fec2b7ae40033e73358	-34.84688653684149	138.53782941336013	-34.84687653684149	138.5378244133563
8fc2d105fdd3180d03c16f790017d32de749d917	-34.97127109384813	138.55158331989654	-34.92834109384813	138.6030262521938
a5cc03df60343799c4be066f7c64a3df4ad5d66f	-34.93437751257713	138.60756276674482	-34.93440051257713	138.60756276663736
e91c4f7f162b5c80c935f5053f49a64dd4b53868	-34.927197214469594	138.54896928434218	-34.92719521446959	138.5489742843403
6525dc98ca531e67e257b16856c410ea835c3e5b	-34.96428502915889	138.6300003824988	-34.96428702915889	138.6300083824969
94f5f98405d8d2e5baebf794ab048049e5e101f8	-34.44456599202873	140.60153121433424	-34.44454899202873	140.60154621429822
2c6f09ed67a296dc99df36441e92c76ca6b3a6d6	-34.93471966358136	138.56052337679026	-34.93471766358136	138.5605323767933
6c38d8b4854f1e3edc309f9407514561322419e0	-34.995428784693516	138.56851447210212	-34.99282178469352	138.57363346447437
7f52c97be2331183a393a3501aad79c13bada453	-34.897655373088085	138.6641892604629	-34.897835373088085	138.6642362595102
5ae2f4ab756cb119814633351f7f319884b2f3d4	-35.000337781803005	138.57880100225233	-35.000319781803	138.5788000021714
953011486fd45b11accf1837bb5b21a8cd83308e	-34.83916622180924	138.89992440113582		
28d6cc7f50bf8607dc9466b009d2327b1942134c	-34.99155426320071	138.56459122431048	-35.004158263200715	138.57391029396743
68f1b36872ca8a44ecc7080ed611bd389f747ae6	-34.94203889140146	138.63054247305382	-34.97695989140146	138.51369749030428
213617e0d248d3d053a549870096738ee1886598	-34.88873307309192	138.69712491866753	-34.80076507309192	138.6398488258124
f0198c7ddf10d08ab480c13f9d9cc8072d5d2277	-34.95965606306768	138.56499729420727	-34.95964206306768	138.56501429421712
d7ee987a9dd307d3d75ea98c32d1bd7cb9ce301f	-34.9305323721682	138.67809946818005	-34.930539372168205	138.67809346819558
c36558b914c0e54fc03ff730b721e912141e65a9	-34.98051901350065	138.55946946883475	-34.90336501350065	138.57821557560166
f0c77ab542e606a9a00d21af5c5339ab39b1c86b	-34.98447973719479	138.52726142599116	-34.984481737194784	138.52726342599792
fb1f8ddd048fd8aab2e5fc57c007c6c5568fc48d	-35.10947977931167	138.5445607614808	-35.10946577931167	138.54457176143723
6365fa1bf5ba09b5d1436ab9c9225977d3487851	-34.90740879117197	138.60782097721892	-34.92361879117197	138.5413799325793
c65eb70b9774d0136cc4364645eb5dad4193fc9f	-35.15061091177839	138.523740788031		
ba5d61e3ecb4ccf1dbd33acbe4592dc412a95d21	-23.692967137104507	133.87512839025433	-23.70655813710451	133.85776237738298
86847833738f2a60e95847b17ef092ae891cb9d8	-35.06204623985747	138.52754070226732	-35.062014239857476	138.52752370226352
f1280b81f1a72df18a0d574d143f5d014e8429c0	-34.913026149100766	138.6516759663916	-34.92147014910076	138.64227701546258
a19ca30a77ba4e14fb029f51372b618f3fe7dc52	-34.94841450375043	138.55172174769658	-34.948426503750426	138.55170574772785
7dc5024a4cb6c49fb8287dd64a3092dadac85006	-34.80177164625787	138.7127559069785	-34.785117646257866	138.72499692113354
6bc524305ceeaf263b0d16b401e9ff400acd7c01	-34.927516990151396	138.56302355863806	-34.9428119901514	138.55172160872044
ae99933844e1ac2af16042f4c4fc675bec70c824	-34.90273272549283	138.52217994474177	-34.902737725492834	138.52216194474133
12aef8bdf89c0546dd9f293149a7ee6ebd62cb5a	-34.98246184551478	138.52702597610946	-34.98246684551477	138.52702597610886
66467e1a5a5049f0db91f8771353460bb26dbd9b	-34.87920374298653	138.6196593108009	-34.92886874298653	138.64253035152203
149a89377db0821886992337638f4cbe2e1be9df	-34.971434157948764	138.53973878142244	-34.971420157948764	138.53975978148674
41e30884b4b4c07f332efa373b3fb37d53ebd3a2	-34.959922645003495	138.6092270970768	-34.959913645003496	138.60925209713426
4bbe18154dc9562c538526aa9710b70391c9dd4c	-35.26482183492347	138.48476053643762	-35.264822834923464	138.48475853644055
4dc5d4efb7c04a97b41a738b7ddab4693964cb57	29.398739876787623	120.14476280904687	29.398721876787622	120.14478280904372
63461e81829b2c0ca6fb6037900a8821adf2bcd3	-34.94284445243233	138.5967475225088	-34.942849452432334	138.5967525225104
